 56 3994.279160 3.535E-31 1.167E+00.05290.058 2610.70340.75-.005224              3              1                    P 17      478884 5 8 3 3 2 3   396.0  420.0,#,#,#,#,#,0.0613,-0.0053,0.704,#,#,#
 52 3994.306258 1.479E-27 3.563E-01.04200.041 2438.26660.67-.005000              2              0                    P 36      476223 5 8 2 4 1 4   142.0  146.0,#,#,#,#,#,0.042,-0.0053,0.704,#,#,#
 51 3995.235519 2.712E-31 1.130E+00.04200.041 5405.60560.70-.005000              3              1                    P 41      462223 5 8 3 3 2 1    81.0   83.0,#,#,#,#,#,0.035,-0.0053,0.704,#,#,#
 52 3995.359353 2.345E-29 1.140E+00.04570.048 3470.01230.70-.005000              3              1                    P 27      476663 5 8 3 3 2 4   106.0  110.0,#,#,#,#,#,0.051,-0.0053,0.704,#,#,#
 55 3995.811377 1.425E-26 3.703E-01.05350.058  533.92830.69-.005224              2              0                    P 17      477664 5 8 2 2 1 3    66.0   70.0,#,#,#,#,#,0.0629,-0.0068,0.704,#,#,#
 55 3997.365692 6.867E-30 1.297E+00.06490.072 2095.62500.76-.004182              3              1                    P  5      478884 5 8 3 3 2 3    18.0   22.0,#,#,#,#,#,0.0881,-0.0032,0.646,#,#,#
 53 3998.743877 1.028E-29 1.149E+00.04690.050 3269.34320.71-.005590              3              1                    P 25      476665 5 8 3 3 2 7    49.0   51.0,#,#,#,#,#,0.053,-0.0053,0.704,#,#,#
 56 3998.814728 4.482E-31 1.178E+00.05360.059 2550.50230.76-.005228              3              1                    P 16      478884 5 8 3 3 2 3   372.0  396.0,#,#,#,#,#,0.0617,-0.0068,0.717,#,#,#
 53 3998.892710 9.144E-28 3.589E-01.04200.041 2171.01490.70-.005000              2              0                    P 34      476623 5 8 2 4 3 4    67.0   69.0,#,#,#,#,#,0.044,-0.0053,0.704,#,#,#
 56 3999.156777 1.243E-28 3.630E-01.04640.048 1253.54640.67-.005000              2              0                    P 26      477623 5 8 2 2 1 1   612.0  636.0,#,#,#,#,#,0.052,-0.0053,0.704,#,#,#
 51 3999.229636 8.723E-30 3.590E-01.04200.041 4488.00120.74-.005000              2              0                    P 48      476223 5 8 2 2 2 1    95.0   97.0,#,#,#,#,#,0.035,-0.0053,0.704,#,#,#
 54 3999.473801 1.346E-30 3.580E-01.04200.041 3209.74780.67-.005000              2              0                    P 41      476223 5 8 2 2 1 1   486.0  498.0,#,#,#,#,#,0.035,-0.0053,0.704,#,#,#
 52 4000.187874 2.735E-27 3.592E-01.04200.041 2306.97460.67-.005000              2              0                    P 35      476623 5 8 2 4 1 4   138.0  142.0,#,#,#,#,#,0.043,-0.0053,0.704,#,#,#
 55 4000.257180 1.799E-26 3.738E-01.05420.059  474.64960.70-.005228              2              0                    P 16      477664 5 8 2 2 1 3    62.0   66.0,#,#,#,#,#,0.0635,-0.0065,0.717,#,#,#
 52 4000.656606 3.653E-29 1.150E+00.04640.049 3372.08510.71-.005000              3              1                    P 26      476663 5 8 3 3 2 4   102.0  106.0,#,#,#,#,#,0.052,-0.0053,0.704,#,#,#
 55 4001.069334 6.009E-30 1.344E+00.06790.075 2078.31500.76-.003803              3              1                    P  4      478884 5 8 3 3 2 3    14.0   18.0,#,#,#,#,#,0.0908,-0.0029,0.659,#,#,#
 51 4001.725809 5.633E-31 1.139E+00.04200.041 5251.07690.70-.005000              3              1                    P 40      462223 5 8 3 3 2 1    79.0   81.0,#,#,#,#,#,0.038,-0.0053,0.704,#,#,#
 56 4003.289484 5.564E-31 1.189E+00.05450.060 2493.83120.76-.005105              3              1                    P 15      478884 5 8 3 3 2 3   348.0  372.0,#,#,#,#,#,0.0631,-0.0045,0.73,#,#,#
 53 4003.894642 1.540E-29 1.159E+00.04750.051 3178.95400.72-.005590              3              1                    P 24      476665 5 8 3 3 2 7    47.0   49.0,#,#,#,#,#,0.054,-0.0053,0.704,#,#,#
 56 4004.265452 1.884E-28 3.661E-01.04690.050 1160.87000.67-.005000              2              0                    P 25      477623 5 8 2 2 1 1   588.0  612.0,#,#,#,#,#,0.053,-0.0053,0.704,#,#,#
 53 4004.626936 1.627E-27 3.618E-01.04250.041 2047.37960.70-.005000              2              0                    P 33      476623 5 8 2 4 3 4    65.0   67.0,#,#,#,#,#,0.045,-0.0053,0.704,#,#,#
 55 4004.644329 2.224E-26 3.775E-01.05490.060  418.84720.71-.005105              2              0                    P 15      477664 5 8 2 2 1 3    58.0   62.0,#,#,#,#,#,0.0641,-0.0062,0.73,#,#,#
 55 4004.712871 4.848E-30 1.421E+00.07130.078 2064.46620.77-.003292              3              1                    P  3      478884 5 8 3 3 2 3    10.0   14.0,#,#,#,#,#,0.0953,-0.0022,0.672,#,#,#
 52 4004.856439 1.159E-31 2.510E+00.05450.060 4599.75860.76-.005110              4              2                    P 15      468885 5 8 3 3 2 7    58.0   62.0,#,#,#,#,#,0.0631,-0.0045,0.73,#,#,#
