 71 6325.290325 8.749E-31 1.444E-06.04590.045 1816.09790.830.000000       a      0       X      1                Q 13Q 13     d56664049221411 2 0    27.0   27.0,#,#,#,#,#,#,#,#,#,#,#
 71 6325.495843 1.048E-30 1.438E-06.04780.047 1745.08060.840.000000       a      0       X      1                Q 11Q 11     d56664049221411 2 0    23.0   23.0,#,#,#,#,#,#,#,#,#,#,#
 71 6325.667464 1.149E-30 1.428E-06.04960.048 1685.40730.840.000000       a      0       X      1                Q  9Q  9     d56664049221411 2 0    19.0   19.0,#,#,#,#,#,#,#,#,#,#,#
 71 6325.805719 1.131E-30 1.408E-06.05130.050 1637.08780.840.000000       a      0       X      1                Q  7Q  7     d56664049221411 2 0    15.0   15.0,#,#,#,#,#,#,#,#,#,#,#
 71 6325.911035 9.611E-31 1.363E-06.05330.053 1600.13010.840.000000       a      0       X      1                Q  5Q  5     d56664049221411 2 0    11.0   11.0,#,#,#,#,#,#,#,#,#,#,#
 71 6325.942797 5.832E-32 4.132E-07.03680.039 2211.52010.800.000000       a      0       X      1                Q 21R 20     d56664049221411 2 0    43.0   41.0,#,#,#,#,#,#,#,#,#,#,#
 71 6325.983739 6.184E-31 1.217E-06.05550.056 1574.54010.840.000000       a      0       X      1                Q  3Q  3     d56664049221411 2 0     7.0    7.0,#,#,#,#,#,#,#,#,#,#,#
 71 6326.309586 9.426E-32 4.184E-07.03920.041 2095.24290.810.000000       a      0       X      1                Q 19R 18     d56664049221411 2 0    39.0   37.0,#,#,#,#,#,#,#,#,#,#,#
 71 6326.608352 7.153E-32 3.171E-07.03920.041 2094.94410.810.000000       a      0       X      1                Q 19P 20     d56664049221411 2 0    39.0   41.0,#,#,#,#,#,#,#,#,#,#,#
 71 6326.639729 1.431E-31 4.250E-07.04160.042 1990.25170.810.000000       a      0       X      1                Q 17R 16     d56664049221411 2 0    35.0   33.0,#,#,#,#,#,#,#,#,#,#,#
 71 6326.901097 1.052E-31 3.120E-07.04160.042 1989.99040.810.000000       a      0       X      1                Q 17P 18     d56664049221411 2 0    35.0   37.0,#,#,#,#,#,#,#,#,#,#,#
 71 6326.934329 2.037E-31 4.332E-07.04380.043 1896.56370.830.000000       a      0       X      1                Q 15R 14     d56664049221411 2 0    31.0   29.0,#,#,#,#,#,#,#,#,#,#,#
 71 6327.157378 1.438E-31 3.055E-07.04380.043 1896.34060.830.000000       a      0       X      1                Q 15P 16     d56664049221411 2 0    31.0   33.0,#,#,#,#,#,#,#,#,#,#,#
 71 6327.194486 2.714E-31 4.441E-07.04590.045 1814.19370.830.000000       a      0       X      1                Q 13R 12     d56664049221411 2 0    27.0   25.0,#,#,#,#,#,#,#,#,#,#,#
 71 6327.377872 1.819E-31 2.974E-07.04590.045 1814.01040.830.000000       a      0       X      1                Q 13P 14     d56664049221411 2 0    27.0   29.0,#,#,#,#,#,#,#,#,#,#,#
 71 6327.421398 3.376E-31 4.591E-07.04780.047 1743.15500.840.000000       a      0       X      1                Q 11R 10     d56664049221411 2 0    23.0   21.0,#,#,#,#,#,#,#,#,#,#,#
 71 6327.563052 2.108E-31 2.865E-07.04780.047 1743.01330.840.000000       a      0       X      1                Q 11P 12     d56664049221411 2 0    23.0   25.0,#,#,#,#,#,#,#,#,#,#,#
 71 6327.616593 3.906E-31 4.811E-07.04960.048 1683.45810.840.000000       a      0       X      1                Q  9R  8     d56664049221411 2 0    19.0   17.0,#,#,#,#,#,#,#,#,#,#,#
 71 6327.713088 2.206E-31 2.716E-07.04960.048 1683.36160.840.000000       a      0       X      1                Q  9P 10     d56664049221411 2 0    19.0   21.0,#,#,#,#,#,#,#,#,#,#,#
 71 6327.782605 4.188E-31 5.166E-07.05130.050 1635.11090.840.000000       a      0       X      1                Q  7R  6     d56664049221411 2 0    15.0   13.0,#,#,#,#,#,#,#,#,#,#,#
 71 6327.827612 2.025E-31 2.497E-07.05130.050 1635.06590.840.000000       a      0       X      1                Q  7P  8     d56664049221411 2 0    15.0   17.0,#,#,#,#,#,#,#,#,#,#,#
 71 6327.905047 1.527E-31 2.146E-07.05330.053 1598.13610.840.000000       a      0       X      1                Q  5P  6     d56664049221411 2 0    11.0   13.0,#,#,#,#,#,#,#,#,#,#,#
 71 6327.925459 4.149E-31 5.831E-07.05330.053 1598.11570.840.000000       a      0       X      1                Q  5R  4     d56664049221411 2 0    11.0    9.0,#,#,#,#,#,#,#,#,#,#,#
 71 6327.940122 7.671E-32 1.496E-07.05550.056 1572.58380.840.000000       a      0       X      1                Q  3P  4     d56664049221411 2 0     7.0    9.0,#,#,#,#,#,#,#,#,#,#,#
